what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320514256174
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320515023389
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320515048947
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320515672070
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320515791823
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320515835044
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1320515917664
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1320515917695
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320515927582
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320515940215
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320515945950
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320515946854
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320515975160
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320515975294
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320515978733
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320516802485
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320516848351
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320516848485
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320516857524
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320516860696
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320516865837
